cust_id,gender,age,province,religion,work_type,work_sector,tenure
659,F,54,GEL,U,Full-time,Technology,153
660,F,32,ZUI,U,Full-time,Healthcare,166
661,M,51,LIM,J,Full-time,Finance,165
662,F,37,NOH,C,Full-time,Healthcare,203
663,M,71,UTR,C,Retired,,139
664,F,58,FRI,U,Part-time,Technology,55
665,F,55,NOH,U,Unemployed,,195
666,F,40,FRI,U,Part-time,Finance,69
667,F,26,NOB,U,Full-time,Healthcare,71
669,F,24,NOH,U,Part-time,Manufacturing,72
670,F,55,LIM,U,Self-employed,Technology,110
671,M,33,LIM,U,Part-time,Manufacturing,176
672,F,56,DRE,U,Unemployed,,231
673,F,49,ZUI,C,Part-time,Retail,215
674,F,56,UTR,U,Self-employed,Technology,191
675,F,50,GEL,U,Full-time,Finance,247
676,F,43,OVE,C,Part-time,Education,215
677,F,71,OVE,C,Retired,,212
680,F,35,ZUI,U,Full-time,Technology,204
681,M,58,UTR,M,Part-time,Education,213
682,F,34,NOB,C,Unemployed,,63
683,M,34,GEL,U,Unemployed,,177
685,F,19,ZUI,J,Part-time,Retail,38
686,F,20,DRE,O,Student,,26
688,F,25,GEL,U,Part-time,Technology,46
689,F,75,NOH,U,Retired,,218
691,M,31,ZUI,J,Full-time,Finance,79
692,M,49,FRI,M,Full-time,Technology,23
694,M,46,FRI,U,Part-time,Healthcare,108
695,F,26,GEL,U,Full-time,Healthcare,41
696,M,46,ZUI,U,Unemployed,,69
697,M,27,LIM,C,Full-time,Technology,108
698,F,21,NOH,C,Student,,36
699,M,44,GEL,U,Full-time,Education,98
700,F,63,GEL,C,Part-time,Retail,64
701,M,41,ZUI,M,Full-time,Public Sector,203
702,M,37,NOB,U,Full-time,Technology,165
703,F,19,DRE,U,Student,,29
704,F,25,GEL,M,Unemployed,,84
705,M,37,NOH,J,Part-time,Education,106
706,F,46,ZUI,C,Full-time,Manufacturing,209
707,F,36,ZUI,C,Full-time,Healthcare,216
708,F,36,NOH,U,Full-time,Public Sector,101
709,F,63,NOB,C,Full-time,Finance,95
711,F,53,NOB,C,Part-time,Retail,220
712,F,59,NOB,U,Part-time,Retail,135
713,M,23,OVE,U,Part-time,Education,38
714,F,32,ZUI,U,Self-employed,Technology,66
715,F,39,DRE,U,Part-time,Healthcare,169
716,F,53,UTR,U,Part-time,Public Sector,230
717,M,26,NOH,U,Full-time,Finance,31
719,M,36,LIM,U,Full-time,Healthcare,173
720,F,47,DRE,U,Part-time,Technology,192
721,F,48,FRI,J,Self-employed,Technology,174
724,M,49,ZUI,C,Full-time,Technology,43
725,F,68,DRE,C,Retired,,101
727,F,64,NOH,M,Part-time,Healthcare,94
728,F,42,ZUI,C,Full-time,Technology,223
731,M,67,ZUI,U,Retired,,122
732,F,69,NOH,C,Retired,,88
733,M,29,GEL,C,Part-time,Manufacturing,132
734,F,71,UTR,M,Retired,,192
735,F,29,OVE,C,Self-employed,Technology,98
736,F,39,ZUI,U,Full-time,Healthcare,252
737,F,48,GEL,U,Self-employed,Public Sector,224
738,F,59,GEL,U,Full-time,Education,237
739,F,62,FRI,C,Part-time,Retail,148
740,M,50,GEL,C,Full-time,Manufacturing,154
741,F,36,NOB,U,Full-time,Public Sector,74
742,F,20,LIM,O,Student,,24
743,F,52,LIM,C,Full-time,Manufacturing,123
744,F,35,NOB,U,Full-time,Manufacturing,91
746,F,41,GRO,U,Full-time,Finance,205
747,M,47,FRI,U,Part-time,Education,69
748,M,32,FRI,U,Part-time,Healthcare,136
749,F,40,ZUI,U,Unemployed,,124
751,F,38,GEL,U,Full-time,Technology,208
752,M,39,NOB,U,Full-time,Healthcare,88
753,F,26,NOH,U,Full-time,Manufacturing,51
754,F,23,NOH,J,Part-time,Healthcare,60
755,M,36,ZUI,U,Unemployed,,209
757,M,52,NOH,C,Part-time,Healthcare,113
759,M,40,ZUI,C,Full-time,Education,196
760,M,62,OVE,O,Full-time,Public Sector,94
761,M,31,LIM,U,Self-employed,Manufacturing,156
762,M,35,NOB,U,Full-time,Public Sector,70
763,F,51,NOB,O,Full-time,Retail,165
764,M,20,FLE,J,Part-time,Retail,24
765,F,62,ZUI,J,Full-time,Manufacturing,215
766,F,56,FRI,U,Full-time,Technology,136
768,F,52,FRI,U,Full-time,Finance,264
771,M,33,ZUI,C,Full-time,Manufacturing,64
772,M,57,ZUI,O,Part-time,Healthcare,184
773,M,42,NOH,C,Full-time,Public Sector,39
774,M,53,GEL,C,Full-time,Retail,192
775,F,55,ZUI,U,Unemployed,,38
776,M,24,GRO,M,Part-time,Retail,50
777,F,23,NOH,U,Full-time,Finance,30
778,F,48,ZUI,U,Full-time,Finance,187
779,M,36,NOH,C,Self-employed,Manufacturing,158
780,M,57,LIM,C,Full-time,Manufacturing,153
782,F,26,UTR,U,Full-time,Technology,96
783,F,21,NOH,U,Student,,36
784,M,35,OVE,C,Full-time,Manufacturing,150
785,F,37,OVE,U,Part-time,Education,228
786,F,34,GEL,C,Full-time,Manufacturing,192
788,F,23,NOH,U,Part-time,Healthcare,43
790,F,50,FLE,C,Full-time,Education,176
791,M,27,NOH,C,Full-time,Healthcare,78
792,F,57,ZUI,U,Full-time,Finance,209
794,M,54,LIM,U,Full-time,Public Sector,119
795,F,40,DRE,U,Self-employed,Manufacturing,76
796,F,46,GEL,U,Full-time,Technology,108
797,F,60,NOH,O,Part-time,Education,230
798,M,75,FRI,U,Retired,,156
799,F,30,OVE,J,Part-time,Retail,39
800,M,54,UTR,U,Full-time,Manufacturing,224
801,M,59,UTR,C,Part-time,Technology,76
802,M,20,NOB,M,Student,,24
803,F,60,ZUI,C,Part-time,Technology,37
804,M,23,ZUI,C,Self-employed,Education,58
805,F,45,NOH,C,Self-employed,Manufacturing,221
806,F,70,NOH,U,Retired,,77
807,M,47,NOH,O,Full-time,Public Sector,242
808,F,43,UTR,J,Full-time,Technology,290
811,F,31,NOB,O,Full-time,Education,114
813,F,76,ZUI,U,Retired,,131
816,M,27,NOH,M,Unemployed,,46
817,M,40,FRI,O,Full-time,Healthcare,132
820,M,65,NOH,U,Retired,,187
821,F,52,ZUI,U,Full-time,Retail,212
822,F,61,NOB,M,Unemployed,,180
823,F,29,ZUI,C,Full-time,Manufacturing,83
824,F,40,NOB,J,Full-time,Manufacturing,33
825,M,40,GEL,U,Full-time,Finance,96
826,F,35,NOH,M,Full-time,Finance,204
827,M,27,DRE,U,Full-time,Technology,108
828,M,53,UTR,U,Full-time,Technology,231
829,M,20,ZUI,U,Part-time,Retail,27
830,F,47,NOH,J,Full-time,Finance,119
831,F,52,NOH,C,Full-time,Healthcare,213
832,F,44,ZUI,C,Full-time,Healthcare,47
833,M,64,NOH,U,Full-time,Retail,268
834,F,39,ZUI,J,Part-time,Healthcare,244
835,M,47,GEL,U,Full-time,Healthcare,108
836,F,34,FRI,J,Full-time,Technology,32
837,M,31,ZUI,C,Full-time,Manufacturing,112
838,F,24,ZUI,U,Full-time,Manufacturing,38
839,M,34,UTR,C,Full-time,Healthcare,191
842,M,51,OVE,U,Full-time,Retail,197
843,F,41,NOB,M,Self-employed,Finance,71
845,M,42,NOH,C,Full-time,Healthcare,223
846,F,28,UTR,U,Full-time,Public Sector,82
847,M,41,ZEE,J,Full-time,Public Sector,138
848,M,42,NOH,U,Full-time,Public Sector,198
849,F,32,GEL,C,Full-time,Retail,133
851,F,33,ZUI,O,Part-time,Retail,91
852,M,63,GEL,C,Self-employed,Finance,252
855,F,44,NOH,U,Full-time,Technology,74
857,F,55,NOB,O,Full-time,Finance,174
858,F,30,ZUI,C,Full-time,Finance,34
859,F,39,OVE,U,Full-time,Education,208
860,M,30,DRE,U,Part-time,Healthcare,144
862,F,34,GEL,M,Full-time,Healthcare,82
863,M,29,NOH,C,Full-time,Technology,48
864,F,35,ZUI,C,Self-employed,Education,203
865,F,57,GEL,J,Full-time,Public Sector,254
867,F,33,NOH,M,Full-time,Public Sector,38
868,F,66,UTR,U,Retired,,271
869,F,31,LIM,U,Full-time,Technology,156
870,F,49,UTR,U,Full-time,Manufacturing,179
871,M,57,ZUI,M,Full-time,Healthcare,126
872,M,28,GEL,U,Unemployed,,31
873,F,45,FRI,C,Full-time,Manufacturing,80
874,M,64,NOB,M,Full-time,Finance,182
875,M,32,GRO,J,Full-time,Finance,91
876,M,51,ZEE,U,Full-time,Healthcare,84
877,F,26,NOH,J,Part-time,Retail,28
879,M,44,OVE,U,Full-time,Education,175
880,M,49,GRO,J,Full-time,Finance,96
881,M,36,NOB,U,Full-time,Retail,39
882,F,62,ZUI,U,Self-employed,Technology,250
883,M,30,OVE,M,Full-time,Healthcare,70
884,M,45,LIM,U,Self-employed,Manufacturing,164
886,M,63,GEL,U,Part-time,Education,167
887,M,35,GEL,M,Full-time,Finance,95
889,M,66,GEL,M,Retired,,214
890,F,23,GRO,C,Self-employed,Public Sector,60
891,M,42,GEL,C,Full-time,Finance,167
892,F,37,ZUI,C,Self-employed,Healthcare,201
895,M,49,OVE,U,Full-time,Manufacturing,241
896,M,51,ZEE,U,Part-time,Education,86
897,F,44,LIM,U,Unemployed,,200
898,M,39,ZUI,O,Full-time,Healthcare,213
899,F,34,LIM,C,Part-time,Education,68
900,F,45,ZUI,U,Full-time,Technology,201
902,M,23,FLE,C,Part-time,Retail,60
903,M,56,OVE,O,Part-time,Manufacturing,191
904,F,30,ZUI,U,Full-time,Healthcare,88
905,F,50,ZUI,C,Full-time,Manufacturing,172
906,F,52,GEL,C,Full-time,Finance,88
907,M,69,NOH,C,Self-employed,Public Sector,69
908,M,29,ZUI,U,Full-time,Healthcare,79
909,M,27,ZUI,J,Full-time,Manufacturing,46
910,M,52,LIM,O,Full-time,Technology,246
911,F,37,UTR,C,Full-time,Public Sector,79
912,F,40,ZUI,C,Part-time,Retail,181
913,M,19,NOH,O,Student,,41
914,F,33,FRI,M,Part-time,Public Sector,59
915,M,35,UTR,U,Full-time,Finance,84
916,M,47,OVE,C,Self-employed,Public Sector,126
917,M,26,OVE,C,Part-time,Retail,96
918,M,41,ZUI,C,Full-time,Manufacturing,232
919,M,59,DRE,M,Full-time,Retail,144
921,M,30,ZUI,O,Part-time,Education,39
922,M,45,ZUI,O,Full-time,Finance,61
923,F,33,ZUI,C,Full-time,Public Sector,79
924,F,74,LIM,U,Retired,,74
925,F,37,ZUI,O,Full-time,Technology,157
926,M,63,ZUI,J,Full-time,Technology,212
927,M,53,FLE,U,Unemployed,,33
928,F,27,NOH,O,Part-time,Education,108
929,M,19,NOH,J,Part-time,Retail,23
930,F,49,NOB,C,Self-employed,Technology,41
931,F,23,LIM,C,Unemployed,,22
932,F,48,GEL,U,Full-time,Education,84
933,F,28,GEL,U,Part-time,Retail,120
934,M,23,FRI,U,Full-time,Education,60
935,F,44,ZUI,J,Full-time,Technology,259
936,F,47,UTR,U,Full-time,Healthcare,203
937,F,32,OVE,U,Full-time,Finance,63
938,F,44,NOH,U,Part-time,Technology,238
939,F,43,FRI,C,Part-time,Education,91
940,M,29,GEL,O,Full-time,Retail,94
941,M,60,ZUI,U,Part-time,Healthcare,173
942,M,66,OVE,U,Retired,,305
943,M,25,FRI,M,Self-employed,Technology,36
944,M,51,UTR,C,Full-time,Public Sector,180
945,F,51,GEL,U,Part-time,Education,197
946,F,47,GRO,C,Full-time,Technology,73
947,M,69,GEL,U,Retired,,187
948,M,27,GEL,U,Part-time,Healthcare,108
949,M,46,FLE,C,Part-time,Technology,89
950,M,57,GEL,C,Part-time,Retail,182
951,F,25,NOH,O,Part-time,Public Sector,72
952,F,22,UTR,U,Student,,48
953,M,49,OVE,C,Full-time,Education,195
954,F,20,ZUI,C,Unemployed,,21
955,F,57,ZUI,U,Full-time,Manufacturing,63
957,F,28,NOH,C,Part-time,Public Sector,97
958,F,49,ZUI,U,Full-time,Public Sector,225
959,F,22,NOB,O,Part-time,Education,48
960,F,35,FRI,U,Full-time,Finance,184
961,M,42,GEL,C,Self-employed,Manufacturing,188
963,F,22,NOB,U,Part-time,Education,48
964,M,67,ZUI,O,Retired,,253
965,M,31,ZUI,C,Full-time,Public Sector,156
966,F,44,ZUI,C,Unemployed,,258
967,F,26,GEL,U,Full-time,Healthcare,27
968,M,41,FRI,M,Full-time,Finance,261
969,F,31,NOH,U,Self-employed,Finance,40
970,F,42,ZUI,J,Self-employed,Finance,174
971,F,62,OVE,U,Full-time,Retail,204
972,F,61,ZUI,U,Part-time,Education,199
973,F,26,FRI,U,Part-time,Retail,96
974,M,73,GEL,C,Retired,,74
975,F,63,GEL,C,Full-time,Public Sector,228
976,M,26,NOB,U,Full-time,Public Sector,65
977,M,44,UTR,M,Part-time,Education,200
978,M,49,NOH,C,Part-time,Healthcare,210
980,M,29,ZUI,C,Part-time,Healthcare,114
981,F,29,ZEE,C,Part-time,Healthcare,132
983,F,60,GEL,U,Full-time,Technology,204
984,F,40,FRI,C,Self-employed,Manufacturing,110
985,M,62,GEL,U,Self-employed,Technology,237
986,F,56,NOH,U,Part-time,Retail,90
987,F,64,FRI,J,Full-time,Technology,210
990,M,39,NOB,O,Full-time,Technology,174
991,M,47,ZUI,U,Part-time,Technology,230
992,F,23,FRI,U,Full-time,Healthcare,60
993,F,20,GEL,C,Student,,24
994,F,57,NOH,C,Full-time,Public Sector,100
995,F,31,NOH,U,Part-time,Technology,88
996,F,27,UTR,U,Unemployed,,32
997,M,22,NOH,M,Part-time,Retail,48
998,F,24,GRO,C,Full-time,Technology,72
999,F,55,NOB,U,Part-time,Retail,41
1000,F,37,ZUI,U,Full-time,Technology,177
1001,F,38,GEL,U,Full-time,Technology,118
1002,F,61,GEL,C,Part-time,Education,286
1003,F,54,GEL,U,Self-employed,Education,121
1004,F,62,NOB,U,Part-time,Technology,160
1005,F,41,ZUI,M,Full-time,Technology,28
1006,M,42,LIM,U,Full-time,Healthcare,112
1007,M,58,NOB,C,Full-time,Public Sector,200
1008,M,26,LIM,U,Full-time,Technology,72
1009,F,37,ZUI,U,Full-time,Public Sector,143
1010,M,31,GEL,U,Part-time,Healthcare,156
1013,M,42,FLE,M,Full-time,Finance,200
1014,F,32,NOB,J,Unemployed,,113
1015,M,61,DRE,J,Full-time,Healthcare,222
1016,M,61,OVE,U,Full-time,Manufacturing,227
1017,M,46,UTR,C,Part-time,Healthcare,53
1018,M,48,NOH,U,Self-employed,Manufacturing,206
1020,M,26,ZUI,U,Full-time,Healthcare,96
1022,F,35,GEL,J,Full-time,Healthcare,99
1023,M,40,GEL,U,Full-time,Technology,186
1024,M,52,NOH,U,Full-time,Technology,249
1025,F,50,ZUI,U,Full-time,Finance,195
1026,M,51,OVE,U,Full-time,Healthcare,157
1027,F,37,UTR,U,Full-time,Technology,218
1028,M,36,FRI,C,Full-time,Retail,216
1029,F,36,ZUI,C,Unemployed,,159
1030,F,39,ZUI,J,Part-time,Manufacturing,161
1031,M,60,NOB,J,Part-time,Retail,157
1032,F,22,NOB,U,Part-time,Retail,48
1033,F,41,GEL,U,Full-time,Manufacturing,162
1034,M,24,OVE,U,Full-time,Technology,72
1035,M,53,GRO,C,Part-time,Public Sector,208
1036,M,53,GEL,U,Self-employed,Public Sector,155
1037,F,49,GEL,C,Self-employed,Manufacturing,227
1038,F,37,LIM,C,Unemployed,,158
1040,F,46,NOH,C,Unemployed,,68
1041,F,53,ZEE,C,Unemployed,,208
1042,F,58,ZUI,U,Full-time,Healthcare,187
1043,M,20,NOH,O,Part-time,Education,26
1044,F,31,ZEE,M,Full-time,Retail,73
1045,F,53,GEL,U,Full-time,Public Sector,108
1046,M,35,LIM,J,Full-time,Technology,204
1047,M,54,NOB,C,Part-time,Technology,168
1048,M,42,NOB,J,Part-time,Healthcare,176
1049,M,72,ZUI,M,Retired,,56
1050,F,25,LIM,C,Full-time,Education,69
1051,F,27,ZUI,U,Full-time,Finance,108
1052,F,62,ZUI,U,Full-time,Healthcare,268
1053,F,68,ZUI,C,Retired,,185
1054,F,57,GEL,C,Part-time,Education,240
1055,M,51,NOH,U,Part-time,Finance,210
1057,F,36,GEL,U,Full-time,Finance,191
1058,F,28,NOB,J,Full-time,Public Sector,90
1059,M,49,FRI,O,Full-time,Education,245
1060,M,47,NOB,C,Part-time,Public Sector,168
1061,M,19,ZUI,U,Student,,20
1062,F,62,FLE,U,Full-time,Public Sector,200
1063,M,26,NOH,U,Unemployed,,96
1064,F,71,ZUI,O,Retired,,206
1065,F,23,NOH,U,Unemployed,,60
1066,F,70,DRE,C,Retired,,117
1067,M,24,GEL,U,Full-time,Manufacturing,22
1068,M,32,FLE,C,Part-time,Public Sector,34
1069,M,20,ZUI,C,Part-time,Retail,33
1070,M,21,GEL,J,Part-time,Healthcare,36
1071,F,30,NOB,U,Full-time,Healthcare,101
1072,M,60,NOH,U,Full-time,Manufacturing,122
1073,F,25,OVE,U,Part-time,Healthcare,84
1074,M,59,ZUI,J,Self-employed,Finance,211
1075,M,59,ZUI,J,Self-employed,Manufacturing,210
1076,M,57,FRI,C,Full-time,Technology,183
1077,M,76,GEL,C,Retired,,145
1078,F,35,OVE,C,Full-time,Finance,204
1079,F,48,GEL,U,Full-time,Public Sector,158
1080,M,24,LIM,O,Full-time,Education,25
1081,F,38,GEL,C,Self-employed,Retail,131
1082,M,23,NOH,U,Unemployed,,60
1083,M,22,NOH,C,Student,,48
1084,F,62,GEL,U,Part-time,Public Sector,264
1085,M,41,OVE,U,Full-time,Finance,247
1086,M,59,GEL,M,Part-time,Education,163
1088,M,39,NOH,U,Full-time,Technology,62
1089,M,43,DRE,C,Full-time,Technology,248
1090,F,77,NOH,U,Retired,,212
1091,F,64,ZUI,U,Full-time,Manufacturing,242
1092,F,26,GRO,U,Unemployed,,96
1093,F,57,ZUI,U,Part-time,Retail,240
1094,F,33,OVE,M,Unemployed,,35
1096,M,43,LIM,U,Full-time,Finance,178
1098,M,72,UTR,C,Retired,,208
1099,M,30,FLE,C,Full-time,Retail,120
1100,F,44,NOH,C,Full-time,Healthcare,120
1101,M,61,NOB,O,Full-time,Manufacturing,256
1102,M,38,ZUI,M,Full-time,Finance,230
1103,F,47,NOB,U,Self-employed,Technology,119
1104,M,50,ZUI,U,Full-time,Public Sector,203
1105,M,36,LIM,U,Part-time,Healthcare,133
1106,F,54,FRI,C,Full-time,Technology,247
1107,M,40,FLE,U,Full-time,Manufacturing,187
1108,M,69,ZUI,C,Retired,,200
1109,F,32,DRE,C,Full-time,Healthcare,85
1110,M,36,FLE,U,Unemployed,,88
1111,M,35,NOH,M,Part-time,Finance,193
1112,M,36,GRO,U,Part-time,Public Sector,74
1113,M,21,FRI,U,Self-employed,Public Sector,38
1114,F,51,ZUI,M,Full-time,Technology,213
1115,M,60,NOB,C,Unemployed,,217
1116,F,31,NOH,C,Full-time,Technology,120
1117,F,33,NOH,C,Full-time,Healthcare,146
1119,F,33,NOB,U,Full-time,Manufacturing,62
1120,M,42,GEL,J,Part-time,Retail,250
1121,F,49,OVE,M,Part-time,Retail,175
1122,M,41,LIM,C,Part-time,Education,119
1123,M,35,ZUI,U,Part-time,Public Sector,43
1124,F,55,NOB,C,Full-time,Retail,42
1125,M,19,NOH,U,Student,,29
1127,M,42,GRO,U,Full-time,Public Sector,170
1128,F,25,ZUI,O,Part-time,Healthcare,30
1129,M,25,NOH,U,Full-time,Education,31
1130,F,56,OVE,O,Unemployed,,288
1131,F,51,GEL,C,Full-time,Technology,95
1132,M,42,ZUI,U,Full-time,Technology,26
1133,M,54,GEL,C,Full-time,Technology,159
1134,F,47,FRI,J,Full-time,Healthcare,208
1135,M,32,ZUI,M,Full-time,Finance,91
1138,F,33,GEL,J,Part-time,Education,106
1139,M,56,GEL,C,Full-time,Finance,40
1140,M,32,OVE,C,Self-employed,Technology,119
1141,M,57,GRO,J,Full-time,Manufacturing,202
1142,M,42,FRI,U,Part-time,Education,206
1143,F,61,NOB,C,Part-time,Manufacturing,103
1145,M,72,LIM,U,Retired,,202
1146,M,69,NOH,O,Retired,,271
1147,F,28,GRO,O,Full-time,Education,119
1148,M,53,ZUI,U,Unemployed,,235
1149,M,23,NOB,M,Full-time,Education,60
1150,M,56,NOB,O,Full-time,Education,203
1151,F,35,NOH,U,Part-time,Education,200
1152,F,25,ZUI,C,Self-employed,Manufacturing,75
1153,F,43,FRI,O,Full-time,Finance,126
1154,M,29,NOH,U,Full-time,Finance,77
1155,M,20,LIM,C,Student,,32
1156,F,28,ZUI,U,Part-time,Finance,66
1157,M,64,NOB,O,Unemployed,,129
1158,M,42,LIM,O,Full-time,Public Sector,31
1159,F,32,ZUI,O,Part-time,Healthcare,168
1160,F,39,OVE,C,Full-time,Public Sector,71
1161,M,36,OVE,J,Self-employed,Manufacturing,83
1162,F,67,GRO,J,Retired,,227
1163,F,73,DRE,U,Retired,,126
1164,M,55,NOH,J,Full-time,Healthcare,133
1165,M,27,NOH,U,Part-time,Public Sector,54
1166,M,20,DRE,C,Student,,24
1167,F,50,UTR,U,Full-time,Healthcare,59
1168,M,40,NOH,U,Self-employed,Finance,210
1170,F,75,NOH,U,Retired,,213
1171,F,20,NOB,C,Student,,30
1172,M,27,GEL,U,Full-time,Healthcare,86
1173,M,37,GEL,M,Full-time,Healthcare,228
1174,F,24,LIM,U,Full-time,Public Sector,72
1175,M,22,ZUI,U,Part-time,Education,48
1176,M,36,NOH,C,Full-time,Manufacturing,133
1177,M,35,GEL,M,Part-time,Retail,204
1178,F,46,GRO,U,Part-time,Technology,222
1180,F,56,NOB,C,Part-time,Healthcare,142
1181,F,32,FRI,J,Full-time,Finance,168
1182,F,63,FLE,C,Full-time,Finance,266
1185,M,61,ZUI,U,Full-time,Public Sector,248
1186,F,50,OVE,U,Part-time,Education,145
1187,M,69,FLE,J,Retired,,246
1188,F,21,LIM,U,Part-time,Education,36
1189,M,58,GEL,J,Part-time,Technology,150
1190,M,25,GEL,C,Full-time,Retail,84
1191,F,58,GEL,O,Full-time,Finance,228
1192,M,61,FRI,M,Full-time,Public Sector,302
1193,F,70,NOH,O,Retired,,202
1194,M,61,ZUI,U,Part-time,Healthcare,114
1196,M,22,GEL,M,Student,,48
1197,M,55,NOB,C,Full-time,Healthcare,186
1198,M,52,ZUI,C,Full-time,Finance,103
1199,F,19,UTR,C,Student,,24
1201,M,30,GEL,J,Unemployed,,39
1202,M,43,GEL,O,Part-time,Healthcare,113
1203,M,23,ZUI,M,Full-time,Technology,31
1204,F,30,GEL,C,Part-time,Manufacturing,142
1205,F,63,FRI,C,Full-time,Manufacturing,264
1206,F,51,FLE,M,Unemployed,,205
1207,M,40,NOH,U,Full-time,Healthcare,227
1208,M,23,GEL,U,Part-time,Healthcare,31
1209,F,30,ZUI,U,Full-time,Public Sector,97
1210,M,39,ZUI,U,Full-time,Education,51
1212,F,67,GRO,U,Retired,,237
1213,M,26,UTR,U,Part-time,Manufacturing,57
1214,M,64,NOB,U,Full-time,Finance,103
1215,F,37,ZUI,U,Self-employed,Technology,149
1218,M,28,ZUI,O,Self-employed,Healthcare,50
1219,M,75,DRE,C,Retired,,248
1220,F,56,DRE,U,Part-time,Education,266
1221,F,28,UTR,C,Full-time,Technology,120
1223,M,52,ZUI,U,Part-time,Education,221
1224,M,40,ZUI,O,Full-time,Retail,233
1225,F,48,NOB,M,Full-time,Public Sector,122
1226,F,70,GEL,U,Retired,,189
1228,M,19,ZUI,C,Student,,30
1229,F,46,ZUI,J,Part-time,Public Sector,194
1230,F,46,GEL,O,Unemployed,,21
1231,F,59,NOH,C,Part-time,Healthcare,65
1232,F,41,LIM,C,Part-time,Retail,228
1233,F,28,DRE,U,Part-time,Retail,111
1234,F,61,FLE,O,Part-time,Retail,243
1235,M,25,OVE,U,Full-time,Public Sector,48
1236,M,26,NOB,O,Full-time,Technology,96
1237,F,27,ZUI,C,Part-time,Technology,108
1238,F,33,NOH,C,Full-time,Technology,138
1239,F,43,UTR,C,Full-time,Manufacturing,157
1240,M,54,NOH,U,Full-time,Healthcare,245
1241,M,40,LIM,U,Full-time,Finance,98
1242,M,57,NOH,U,Full-time,Public Sector,93
1243,F,56,UTR,U,Self-employed,Retail,187
1244,F,66,GRO,M,Retired,,249
1245,M,39,NOB,U,Full-time,Public Sector,133
1246,F,54,FLE,U,Full-time,Healthcare,257
1247,F,72,FRI,O,Retired,,197
1248,M,58,GEL,J,Part-time,Healthcare,34
1249,M,30,NOB,O,Self-employed,Finance,115
1250,M,29,NOH,O,Full-time,Retail,30
1251,M,60,ZUI,U,Part-time,Healthcare,254
1252,F,52,ZEE,U,Full-time,Manufacturing,96
1253,M,40,OVE,M,Full-time,Retail,185
1254,M,81,ZUI,C,Retired,,43
1255,M,28,ZUI,U,Full-time,Public Sector,120
1256,M,22,NOH,J,Part-time,Healthcare,48
1257,F,34,NOH,U,Full-time,Public Sector,85
1258,F,64,ZUI,U,Part-time,Finance,180
1259,F,23,GEL,C,Unemployed,,60
1260,F,24,NOH,C,Unemployed,,43
1261,F,37,ZEE,C,Full-time,Healthcare,134
1262,F,56,GEL,U,Full-time,Public Sector,24
1263,M,46,ZEE,J,Part-time,Healthcare,206
1264,M,46,ZUI,U,Full-time,Public Sector,195
1265,M,81,ZEE,U,Retired,,177
1266,F,44,NOH,J,Part-time,Education,55
1267,M,31,ZUI,O,Full-time,Public Sector,57
1268,M,59,NOH,J,Self-employed,Education,135
1269,F,54,GEL,J,Full-time,Retail,185
1270,F,52,ZUI,C,Full-time,Manufacturing,170
1271,F,40,NOH,C,Full-time,Manufacturing,150
1272,F,33,NOH,U,Full-time,Technology,141
1274,M,37,ZUI,C,Part-time,Healthcare,186
1275,M,29,ZUI,U,Part-time,Education,132
1276,F,57,DRE,U,Unemployed,,218
1278,F,47,ZUI,M,Unemployed,,77
1279,M,54,NOH,C,Full-time,Finance,106
1280,F,30,DRE,U,Full-time,Finance,33
1281,F,41,FLE,U,Part-time,Finance,83
1282,M,63,NOH,C,Unemployed,,212
1283,F,25,ZUI,U,Full-time,Retail,84
1284,M,48,NOB,J,Full-time,Technology,216
1285,F,39,ZUI,C,Full-time,Healthcare,239
1286,F,43,GEL,C,Full-time,Finance,224
1287,F,65,ZEE,C,Retired,,202
1288,M,49,GEL,J,Full-time,Retail,154
1289,M,67,LIM,U,Retired,,267
1290,F,77,NOB,C,Retired,,258
1291,M,59,OVE,C,Self-employed,Technology,34
1292,F,44,GRO,U,Full-time,Finance,209
1293,M,56,LIM,J,Full-time,Finance,199
1294,F,48,ZUI,M,Part-time,Education,45
1295,F,48,UTR,C,Part-time,Healthcare,239
1298,F,65,GEL,J,Retired,,213
1299,F,25,GEL,J,Unemployed,,70
1301,F,52,NOH,M,Full-time,Manufacturing,213
1302,M,50,GRO,J,Self-employed,Technology,204
1303,F,40,ZUI,C,Full-time,Technology,34
1304,F,44,GEL,C,Full-time,Retail,40
1305,M,63,UTR,C,Part-time,Education,206
1306,F,24,FLE,M,Full-time,Technology,41
1307,M,26,GEL,U,Full-time,Manufacturing,89
1308,M,32,LIM,J,Full-time,Technology,99
1309,F,50,LIM,J,Full-time,Technology,159
1310,M,56,ZUI,U,Part-time,Finance,177
1311,M,33,FRI,J,Full-time,Healthcare,171
1313,F,30,NOB,U,Part-time,Healthcare,65
1314,M,36,GEL,U,Part-time,Education,103
1315,F,31,OVE,M,Full-time,Technology,137
1316,M,58,NOH,U,Full-time,Education,160
1319,F,55,NOB,J,Self-employed,Healthcare,42
1320,F,47,ZUI,J,Part-time,Public Sector,97
1321,M,51,LIM,C,Full-time,Retail,78
1322,M,47,DRE,U,Part-time,Public Sector,80
1323,M,51,NOH,U,Full-time,Public Sector,217
1325,F,63,NOH,C,Full-time,Healthcare,197
1326,F,41,NOH,O,Part-time,Retail,46
1327,M,19,LIM,C,Part-time,Finance,39
1329,M,32,ZEE,U,Part-time,Manufacturing,57
1331,M,27,FRI,C,Full-time,Retail,108
